Id,Buyer User Id,Date and Time,Location,Location Id,Universe Id,Universe,Asset Id,Asset Name,Asset Type,Hold Status,Revenue,Price
rQsw3ecMsgouM5b3WeQnDw,1300026766,2023-08-07T20:46:59.557Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
0ZA6NhVxk1ZslL4ClvEXvg,4356452232,2023-08-07T20:45:26.363Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
gSwUD48BU3bqfLi0jF10fw,1639102664,2023-08-07T20:45:10.267Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
xzpZ5YeDrHnZedDfTj6Kng,1316185453,2023-08-07T20:44:48.443Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23779790,💰 1K 💰,Developer Product,Held,1.0,10.0
O1YRbX355M5ejYq+yXUr4A,1316185453,2023-08-07T20:44:40.350Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23779790,💰 1K 💰,Developer Product,Held,1.0,10.0
1rEMGRPGfa2KdzdGgNJwhA,1316185453,2023-08-07T20:44:29.393Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23780019,💰 10K 💰,Developer Product,Held,1.0,45.0
aw47XsPQIrxjoPXG/nMjNg,1316185453,2023-08-07T20:44:21.770Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23779790,💰 1K 💰,Developer Product,Held,1.0,10.0
vAq71icVut39Q2FXPTlqDA,4709083833,2023-08-07T20:44:14.820Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
f/ahgK4d67BZGVmS8T1Qjw,1849527342,2023-08-07T20:44:02.790Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
cZcS8dcA0g5Q+26NPxSmEw,897119686,2023-08-07T20:43:51.713Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
7p8Wr9LbOEHQjvOndYkBUQ,1590741981,2023-08-07T20:43:46.330Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23780223,💰 1 MILLION 💰,Developer Product,Held,1.0,500.0
q9s8LKt/Fhru5Zj65Zc/Uw,4587984410,2023-08-07T20:43:11.027Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
AESqjLDkri09x4ZldTh8sQ,2003398739,2023-08-07T20:42:57.687Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
f9TdWdbN+zm7qH+KxitqTQ,4903607067,2023-08-07T20:42:57.640Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
6BBSEYWEk3hdhfEn1vYojg,1590741981,2023-08-07T20:42:44.790Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23780287,💰 5M 💰,Developer Product,Held,2.0,800.0
ASTxyNeI6qWHoP/jpclK6A,1015374043,2023-08-07T20:42:25.260Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
HWcfsemer7lrxAVOxpJVew,3505874090,2023-08-07T20:42:20.207Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
wZFLDf7ZNDl6oyk4DYESFQ,3094495570,2023-08-07T20:40:57.273Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,2.0,450.0
gF9Edv1A+lCqe8vg5Qji2w,1590741981,2023-08-07T20:40:54.700Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23780223,💰 1 MILLION 💰,Developer Product,Held,1.0,500.0
5AC2Z/ymGKOGSbtxXQ7+Qw,432698607,2023-08-07T20:40:44.553Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
kT1DQIqThhVOmfxIqfGZpg,1455424834,2023-08-07T20:40:39.837Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
hVo9EeIhFtRRHpUpbqJ/IQ,242571317,2023-08-07T20:39:42.593Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
u+J1N2+FgO2w9VFwPlMl3A,133048240,2023-08-07T20:38:42.757Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
cvTPNDEDSxAfiLiUxJvxQA,1590741981,2023-08-07T20:38:37.477Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],26792384,Spin Again,Developer Product,Held,1.0,40.0
GaB7vhaJgOMhpHRUKihEJA,103243171,2023-08-07T20:37:35.633Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,1.0,300.0
xdai/hLFQSaCq5rtG54kNw,4214908246,2023-08-07T20:37:32.597Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
5T5ApNIIp9tdA8Q0soTx0Q,4491978206,2023-08-07T20:37:09.623Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23779790,💰 1K 💰,Developer Product,Held,1.0,10.0
IrEz5Ze8l5Gx0MZttiRbrg,1619675339,2023-08-07T20:36:31.250Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,1.0,275.0
PSUhj8CksUJhBHK+FESvJQ,1338796596,2023-08-07T20:36:14.587Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
h9kKaz6OCjn0IjwcOUImxQ,813706204,2023-08-07T20:35:28.607Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
x9Urw32lOosnUq6U6hjCsA,3593480102,2023-08-07T20:34:18.973Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23779790,💰 1K 💰,Developer Product,Held,1.0,10.0
uzLPJ1b2tSanz+g8jXjcFw,1354580773,2023-08-07T20:32:56.083Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
CbylSiZSvZkBBwC3ex4Vwg,4073971356,2023-08-07T20:31:21.433Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
G9yzF7ltimn3pGCXfJPF/w,2210825884,2023-08-07T20:31:14.857Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
DOqB6IpZF+4E3tc6TC0zkw,1352485144,2023-08-07T20:31:08.893Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
KPY+tq62AnYeyZ99iD0pzw,700244900,2023-08-07T20:30:42.527Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
4+VZoQOb6Nd4KUpwN6klcg,4870327964,2023-08-07T20:30:23.877Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
oxwvWOs+FKZxZWJ6MMw8Rg,724908844,2023-08-07T20:30:14.140Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
04r2tZ9yWZrYljcD0Bzmng,3593480102,2023-08-07T20:29:42.087Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],26792384,Spin Again,Developer Product,Held,1.0,40.0
8lWtBFY6Cz5XGS1SEMU95g,4353054695,2023-08-07T20:28:50.237Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
Xn86PVvT62iWLf0MoLxZ1g,3593480102,2023-08-07T20:28:40.663Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23780019,💰 10K 💰,Developer Product,Held,1.0,45.0
TAP7n1C1YKmKgYGNweBaqQ,3593480102,2023-08-07T20:28:31.790Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23780019,💰 10K 💰,Developer Product,Held,1.0,45.0
uNsQYuYaHXDNgeiHxUraAA,3593480102,2023-08-07T20:28:24.737Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23780019,💰 10K 💰,Developer Product,Held,1.0,45.0
46FBdj0nlTfIyu0WZqntbw,109563417,2023-08-07T20:27:56.037Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,1.0,300.0
DPCh5zoPh8DSj+oJB8PZjQ,1383011010,2023-08-07T20:27:44.360Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
XzZDNjShHqfJVNxsCgG+sg,109563417,2023-08-07T20:27:41.287Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,2.0,350.0
pF80oRUExCmj4Yo0IR1qxg,109563417,2023-08-07T20:27:21.963Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,2.0,700.0
MKQTJaiQE8tP3wWxgs34qw,109563417,2023-08-07T20:27:08.367Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,1.0,300.0
KNzwkB9zqTovXaiZC2SLHg,1175644468,2023-08-07T20:26:59.027Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
XKhAQ5l0hyL42NkFrizLSA,4491978206,2023-08-07T20:26:52.873Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,2.0,225.0
NwzBezvZshWij4Bstu0ZfA,109563417,2023-08-07T20:26:48.240Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,1.0,1600.0
F7X7z2bfQCzppwTOLU+BTg,3514197120,2023-08-07T20:26:39.113Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
lEjVr3bjEHXAmGrvkfPguw,4898620554,2023-08-07T20:25:56.050Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
xyNtIwPjcLIUiORtiCL1Cw,359763750,2023-08-07T20:25:21.083Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
O0KimuCcXfCdp/JemZl5Qg,58848666,2023-08-07T20:24:45.903Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
tP7lOiaacWwavFBGKvM4DA,210948749,2023-08-07T20:24:13.107Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,1.0,300.0
mdlxl1mEylpA/Hij837rtg,1418401352,2023-08-07T20:24:13.040Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
iqHkGa3Iu0vOm0aX7Q82Cg,210948749,2023-08-07T20:24:02.680Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,1.0,300.0
A70345mTWOZG09BUpafh1A,210948749,2023-08-07T20:23:58.217Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,1.0,1600.0
hXL+K4tMOI3ObRyuvJ79VQ,210948749,2023-08-07T20:23:49.027Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,2.0,800.0
b2u8eO0mqKUpMbHkqPnMPA,210948749,2023-08-07T20:23:43.507Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,2.0,1400.0
liCsnzUykpnnflOH8L5T0A,1435443353,2023-08-07T20:23:32.410Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23779790,💰 1K 💰,Developer Product,Held,1.0,10.0
SaOUCzWrhfVCqFfrPIpT5w,2697366441,2023-08-07T20:23:23.373Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
5epI6yh/GLOBzjNZU5FRXA,1510694818,2023-08-07T20:22:28.023Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
+ugghWyNUCyHin9tbqGCiQ,2443182364,2023-08-07T20:21:15.993Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
jnf/GJhmpXPV0/lilg9doQ,1339934645,2023-08-07T20:20:18.777Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
eeKZrfZO5P3TWOQislsKaQ,446323664,2023-08-07T20:19:35.850Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23780146,💰 100K 💰,Developer Product,Held,2.0,125.0
voQGQ/y5ilLaGfaRmBGFXg,2833694718,2023-08-07T20:18:32.923Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
RnKJvvf6nAOQOYdvFY7qBg,429546430,2023-08-07T20:18:24.083Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
B4+YblhdJ/V9PRb3RNmSmA,4829784236,2023-08-07T20:18:01.133Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
juQjBph8Zorqzj4pHN8ssQ,1299662065,2023-08-07T20:17:44.247Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
ZM6JkrVfHWUEMi7VGogLSA,1438764445,2023-08-07T20:17:09.600Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
Y1peGR9SxvgV5BMvwBw2Lw,501668344,2023-08-07T20:16:16.387Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
j/kfeveikMXgxBoZrZ8GFw,2762741354,2023-08-07T20:15:37.197Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
6QmPLOJFDjNsZ331FAk2bw,4766385112,2023-08-07T20:15:34.123Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
/qj1VkMdcBw0Yaktra0nUA,3419675530,2023-08-07T20:15:00.847Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
3SySlYubUChp/GDY/Xb/4Q,364062446,2023-08-07T20:14:40.910Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
Ok+optQqwD/ppNdzhkBCvA,3784240032,2023-08-07T20:14:34.070Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
uBXGJAdCAJBVdPtC0oWWVA,1162025687,2023-08-07T20:14:16.473Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
si2UZGcNLxtSmUWEj3owEQ,1316185453,2023-08-07T20:13:37.017Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23780019,💰 10K 💰,Developer Product,Held,1.0,45.0
VnjtXf4GpuvgI8IAYS/O8w,2594173419,2023-08-07T20:12:55.803Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23779790,💰 1K 💰,Developer Product,Held,1.0,10.0
YiITn/k7vxrpfyV66mnaeA,678190160,2023-08-07T20:12:46.867Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23779790,💰 1K 💰,Developer Product,Held,1.0,10.0
doDhqjVgT595VKL4w2p4Cg,2424625744,2023-08-07T20:12:06.440Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],26743504,Titan Armor (1 LIFE),Developer Product,Held,1.0,25.0
kJOMvG/1KMfxpa1DvYakBw,652564685,2023-08-07T20:11:59.593Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
mmbbNuAxco/d4H+fcO+WUw,1112847131,2023-08-07T20:11:40.507Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
17Huam5rH3HVSj8iipbdxQ,4810990300,2023-08-07T20:11:32.277Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
zLvGcES13Nk6+vFbYqgrXA,2221553726,2023-08-07T20:10:34Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
k72NZHZmBNYwCP/EdFX4Vw,1316185453,2023-08-07T20:09:54.210Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23779790,💰 1K 💰,Developer Product,Held,1.0,10.0
YhBRmuczA62Ioec5DYwO3w,2294975198,2023-08-07T20:09:44.200Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
uVwW/nlGTTDO9OhPVG3kMA,1707526208,2023-08-07T20:09:08.847Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
Y49Nd86P0rKbHU+UXd7oFA,4844983758,2023-08-07T20:08:44.397Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23780019,💰 10K 💰,Developer Product,Held,1.0,45.0
nAqt49OLEd8Pu8W9GAGLJA,3789476557,2023-08-07T20:05:42.223Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
V5CSNIkMcEn0aI2FRp8s6w,2461765893,2023-08-07T20:04:40.683Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
O3M0wLP73wdimGuBAsV9vw,1533330710,2023-08-07T20:04:40.110Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
yTUwsyeLbjqFe0Qn4dlKYA,4843108205,2023-08-07T20:02:36.390Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
0SlmKwor5uZnS/eVFI/qyA,2323619905,2023-08-07T20:02:33.813Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
kG2lNNhg7GVoKbRC2YpONw,491957877,2023-08-07T20:02:05.087Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
7UGjH3PJ6AgCT4tXDKz9nA,2549496770,2023-08-07T20:02:02.507Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23780146,💰 100K 💰,Developer Product,Held,2.0,125.0
ezYQXmFO0szIrTpUlRTAVg,3454706825,2023-08-07T20:01:00.633Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],26743547,Elite Armor (1 LIFE),Developer Product,Held,2.0,35.0
r/X1+qahfZS8nFUJ4c8dQg,4428832711,2023-08-07T20:00:52.307Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23780019,💰 10K 💰,Developer Product,Held,1.0,45.0
IR98oEQmqzkQlF4KsehxMA,3336199641,2023-08-07T20:00:46.210Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,2.0,700.0
fcxKunlgBQ5dKhuuRJn3Sg,2315443902,2023-08-07T20:00:29.577Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
WExL0H9oE/zBxqb6AK/LoQ,913224,2023-08-07T20:00:28.917Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,1.0,300.0
xRClQr5uCU8JHmoDSxrbNA,357635933,2023-08-07T20:00:09.850Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
+xi4i48BYEGLsMI3qQZDjQ,1745657012,2023-08-07T20:00:02.567Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
JQ90Cbcr1k1psLMBNtyc3A,1316185453,2023-08-07T19:59:28.070Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23779790,💰 1K 💰,Developer Product,Held,1.0,10.0
Iji0WH0WJUVitdmsbohm9g,3069677414,2023-08-07T19:59:15.327Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,1.0,300.0
Vjf0iz6Wo0SZaEEa+IlYBQ,3100584927,2023-08-07T19:58:58.917Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],23779790,💰 1K 💰,Developer Product,Held,1.0,10.0
K+WTMsjYKWcQmvEjNfuWYg,3069677414,2023-08-07T19:58:47.873Z,Game,13541967921,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Null,Null,Null,Held,2.0,1400.0
6baxbmQZ8RquVXXv9xUILQ,3765715027,2023-08-07T19:57:14.253Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
UfGR6O/UOo85Zn7zvkqQ/A,3899124940,2023-08-07T19:56:44.923Z,WebSite,Null,4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],4706794520,🏭 Ultimate Factory Tycoon [POWER ARMOR],Private Server Product,Released,0.0,0.0
